第15任總統副總統選舉候選人在彰化縣各村(里)得票數一覽表,,,,,,,,,,,,
行政區別,村里別,各組候選人得票情形,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數
D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","投票率H
H=C÷G"
,,"(1)
宋楚瑜
余湘","(2)
韓國瑜
張善政","(3)
蔡英文
賴清德",,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,崙腳村,26,162,304,492,12,504,0,504,198,702,71.7949
,元埔村,18,137,251,406,6,412,0,412,146,558,73.8351
,芙朝村,39,416,536,991,25,"1,016",0,"1,016",439,"1,455",69.8282
,新庄村,31,212,497,740,10,750,0,750,274,"1,024",73.2422
,陸嘉村,24,153,361,538,6,544,0,544,248,792,68.6869
,竹圍村,41,205,472,718,16,734,0,734,320,"1,054",69.6395
,中和村,27,315,627,969,19,988,0,988,419,"1,407",70.2203
,庄內村,32,190,466,688,10,698,0,698,316,"1,014",68.8363
,大湖村,24,167,429,620,12,632,0,632,254,886,71.3318
　芳苑鄉,,761,"6,659","11,271","18,691",282,"18,973",0,"18,973","9,304","28,277",67.0969
,芳苑村,18,214,334,566,7,573,0,573,327,900,63.6667
,芳中村,10,112,153,275,6,281,0,281,109,390,72.0513
,仁愛村,15,198,285,498,7,505,0,505,232,737,68.5210
,信義村,11,98,194,303,9,312,0,312,218,530,58.8679
,後寮村,25,265,351,641,14,655,0,655,298,953,68.7303
,三合村,68,529,816,"1,413",10,"1,423",0,"1,423",650,"2,073",68.6445
,永興村,30,368,509,907,13,920,0,920,400,"1,320",69.6970
,新街村,17,154,282,453,9,462,0,462,310,772,59.8446
,路上村,9,163,222,394,4,398,0,398,236,634,62.7760
,路平村,23,219,261,503,13,516,0,516,216,732,70.4918
,三成村,44,190,387,621,13,634,0,634,336,970,65.3608
,福榮村,11,130,236,377,10,387,0,387,179,566,68.3746
,頂?村,13,148,241,402,2,404,0,404,162,566,71.3781
,王功村,56,323,955,"1,334",18,"1,352",0,"1,352",707,"2,059",65.6629
,博愛村,14,126,329,469,7,476,0,476,200,676,70.4142
,和平村,9,151,299,459,5,464,0,464,252,716,64.8045
,興仁村,33,210,562,805,7,812,0,812,455,"1,267",64.0884
,民生村,14,111,303,428,11,439,0,439,215,654,67.1254
,新寶村,40,382,677,"1,099",14,"1,113",0,"1,113",513,"1,626",68.4502
,五俊村,8,117,149,274,5,279,0,279,184,463,60.2592
,草湖村,42,404,499,945,19,964,0,964,457,"1,421",67.8395
,建平村,58,521,789,"1,368",17,"1,385",0,"1,385",658,"2,043",67.7925
,崙腳村,34,232,310,576,18,594,0,594,146,740,80.2703
,文津村,13,262,368,643,9,652,0,652,391,"1,043",62.5120
,新生村,38,294,495,827,9,836,0,836,480,"1,316",63.5258
,漢寶村,108,738,"1,265","2,111",26,"2,137",0,"2,137",973,"3,110",68.7138
　大城鄉,,320,"3,901","4,607","8,828",151,"8,979",0,"8,979","5,135","14,114",63.6177
,山腳村,30,288,452,770,16,786,0,786,458,"1,244",63.1833
,潭墘村,15,234,426,675,7,682,0,682,367,"1,049",65.0143
,大城村,24,317,287,628,12,640,0,640,280,920,69.5652
,東城村,35,411,425,871,17,888,0,888,402,"1,290",68.8372
,西城村,24,207,274,505,10,515,0,515,283,798,64.5363
,上山村,24,303,337,664,7,671,0,671,377,"1,048",64.0267
,永和村,19,193,216,428,5,433,0,433,240,673,64.3388
,公館村,28,299,329,656,4,660,0,660,371,"1,031",64.0155
,豐美村,15,206,292,513,12,525,0,525,317,842,62.3515
,三豐村,9,164,183,356,8,364,0,364,271,635,57.3228
,菜寮村,23,311,278,612,18,630,0,630,423,"1,053",59.8291
,東港村,26,344,322,692,14,706,0,706,437,"1,143",61.7673
,西港村,19,288,260,567,8,575,0,575,301,876,65.6393
,頂庄村,12,151,238,401,5,406,0,406,249,655,61.9847
,台西村,17,185,288,490,8,498,0,498,359,857,58.1097
　竹塘鄉,,286,"2,939","5,318","8,543",135,"8,678",0,"8,678","3,656","12,334",70.3584
,竹元村,20,327,459,806,9,815,0,815,298,"1,113",73.2255
,竹塘村,46,560,705,"1,311",27,"1,338",0,"1,338",522,"1,860",71.9355
,小西村,17,183,278,478,10,488,0,488,217,705,69.2199
,民靖村,16,198,271,485,11,496,0,496,239,735,67.4830
,五庄村,43,271,709,"1,023",12,"1,035",0,"1,035",460,"1,495",69.2308
,樹腳村,12,129,314,455,8,463,0,463,157,620,74.6774
,田頭村,25,245,426,696,12,708,0,708,319,"1,027",68.9387
,新廣村,28,231,501,760,4,764,0,764,314,"1,078",70.8720
,溪墘村,18,104,229,351,9,360,0,360,117,477,75.4717
,竹林村,21,186,316,523,7,530,0,530,254,784,67.6020
,土庫村,8,151,286,445,9,454,0,454,171,625,72.6400
,內新村,9,110,251,370,4,374,0,374,180,554,67.5090
,長安村,12,146,328,486,6,492,0,492,239,731,67.3051
,永安村,11,98,245,354,7,361,0,361,169,530,68.1132
　溪州鄉,,742,"5,801","10,963","17,506",291,"17,797",1,"17,798","6,711","24,509",72.6141
,溪厝村,48,409,781,"1,238",21,"1,259",0,"1,259",503,"1,762",71.4529
,坑厝村,22,174,294,490,9,499,0,499,187,686,72.7405
,瓦厝村,33,197,418,648,14,662,1,663,179,842,78.6223
,溪州村,47,436,659,"1,142",15,"1,157",0,"1,157",323,"1,480",78.1757
,尾厝村,61,512,762,"1,335",18,"1,353",0,"1,353",390,"1,743",77.6248
,東州村,57,498,828,"1,383",21,"1,404",0,"1,404",444,"1,848",75.9740
,舊眉村,46,298,668,"1,012",18,"1,030",0,"1,030",347,"1,377",74.8003
,圳寮村,46,383,621,"1,050",20,"1,070",0,"1,070",385,"1,455",73.5395
,西畔村,69,431,842,"1,342",15,"1,357",0,"1,357",628,"1,985",68.3627
,柑園村,43,278,438,759,16,775,0,775,333,"1,108",69.9458
,成功村,56,445,767,"1,268",18,"1,286",0,"1,286",492,"1,778",72.3285
,大庄村,49,351,837,"1,237",18,"1,255",0,"1,255",548,"1,803",69.6062
,榮光村,23,272,274,569,9,578,0,578,261,839,68.8915
,潮洋村,25,167,371,563,9,572,0,572,238,810,70.6173
,張厝村,18,129,290,437,10,447,0,447,232,679,65.8321
,菜公村,26,181,371,578,17,595,0,595,231,826,72.0339
,三條村,15,121,474,610,16,626,0,626,218,844,74.1706
,三圳村,32,296,504,832,13,845,0,845,349,"1,194",70.7705
,水尾村,26,223,764,"1,013",14,"1,027",0,"1,027",423,"1,450",70.8276
